pdb_id,chains,clusters,release_date
1fvu,"['A', 'B', 'C', 'D']","[7524, 7524, 7524, 7524]",20010214
1fhf,['A'],[575],20010214
1hyo,"['A', 'B']","[5952, 5952]",20010214
1hxr,['A'],[203],20010214
1ga8,['A'],[149],20010214
1hqc,['A'],[8759],20010221
1fx4,['A'],[137],20010228
1fqj,"['A', 'B', 'C', 'D', 'E']","[130, 1834, 1834, 2104, 2104]",20010228
1i1i,['P'],[5622],20010228
1fqk,"['A', 'B']","[1834, 2104]",20010228
1dzi,"['A', 'B', 'C', 'D']","[82, 82, 908, 3462]",20010301
1ek3,"['A', 'B']","[9029, 9029]",20010306
1g5b,['B'],[143],20010307
1qhq,['A'],[881],20010307
1fx7,"['A', 'B']","[8144, 8144]",20010307
1el1,['B'],[1122],20010313
1g15,['A'],[2422],20010314
1g0i,"['A', 'B']","[2738, 2738]",20010314
1ggq,"['A', 'B', 'C', 'D']","[152, 152, 152, 152]",20010314
1ge7,"['A', 'B']","[139, 139]",20010314
1g12,['A'],[139],20010314
1hp7,['A'],[6820],20010314
1fn9,"['A', 'B']","[129, 129]",20010314
1e0e,"['A', 'B']","[5105, 5105]",20010319
1dyq,['A'],[187],20010319
1f4l,['A'],[552],20010321
1i3o,"['A', 'B', 'C', 'D', 'E', 'F']","[205, 205, 206, 206, 3134, 3134]",20010321
1h9w,"['A', 'B']","[8517, 8517]",20010323
1hv5,['E'],[10279],20010328
1e4u,['A'],[87],20010331
1hz5,['A'],[257],20010404
1g5c,"['E', 'F']","[7968, 7968]",20010404
1id2,['B'],[2541],20010411
1i75,"['A', 'B']","[3981, 3981]",20010411
1qhd,['A'],[2588],20010413
1i6v,"['A', 'B', 'C', 'D', 'E']","[3327, 5115, 5115, 5747, 6754]",20010418
1i4a,['A'],[718],20010425
1c7k,['A'],[3887],20010425
1iau,"['A', 'B']","[216, 812]",20010502
1hm3,['A'],[195],20010502
1fml,['A'],[750],20010502
1e29,['A'],[85],20010504
1e7l,"['A', 'B']","[88, 88]",20010504
1i7w,"['A', 'B', 'C', 'D']","[210, 210, 211, 211]",20010509
1ht9,"['A', 'B']","[4383, 4383]",20010509
1i7q,"['A', 'B', 'C', 'D']","[209, 209, 8184, 8184]",20010516
1hw7,['A'],[202],20010516
1i9z,['A'],[2800],20010516
1i9b,"['A', 'B', 'C', 'D', 'E']","[213, 213, 213, 213, 213]",20010516
1ii7,"['A', 'B']","[223, 223]",20010530
1iah,"['A', 'B']","[215, 215]",20010606
1i74,"['A', 'B']","[1050, 1050]",20010606
1ja8,"['A', 'B']","[510, 510]",20010606
1iaq,['A'],[2951],20010606
1iby,['D'],[219],20010606
1j6x,"['A', 'B']","[4766, 4766]",20010608
1j6w,"['A', 'B']","[4766, 4766]",20010608
1i8a,['A'],[212],20010613
1e3d,"['A', 'B']","[4643, 8047]",20010614
1h4q,"['A', 'B']","[8162, 8162]",20010618
1i3m,"['A', 'B']","[6580, 6580]",20010620
1j9y,['A'],[242],20010620
1f5s,['B'],[2753],20010620
1e3z,['A'],[356],20010621
1iod,"['A', 'B', 'G']","[376, 7524, 7524]",20010627
1f7l,['A'],[2506],20010627
1e4e,"['A', 'B']","[9849, 9849]",20010628
1ibq,['A'],[217],20010704
1hr8,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'O', 'P', 'Q', 'R']","[197, 198, 199, 200, 9634, 9634, 9634, 9634, 9634, 9634, 9634, 9634]",20010711
1i3j,['A'],[204],20010713
1fay,"['C', 'D']","[73, 73]",20010714
1jje,"['A', 'B']","[4890, 4890]",20010725
1jnf,['A'],[184],20010801
1gjp,['A'],[174],20010802
1g7a,"['E', 'F', 'G', 'H']","[5712, 5712, 6747, 6747]",20010803
1h6g,"['A', 'B']","[179, 1295]",20010807
1jp4,['A'],[4506],20010808
1hi9,"['A', 'B', 'C', 'D', 'E']","[192, 192, 192, 192, 192]",20010809
1j6z,['A'],[9441],20010815
1jiw,"['P', 'I']","[589, 2455]",20010815
1je5,"['A', 'B']","[247, 247]",20010822
1job,['A'],[261],20010822
1jjd,['A'],[251],20010822
1jod,"['A', 'B']","[261, 3855]",20010822
1fnz,['A'],[73],20010824
1i5a,"['A', 'B']","[207, 207]",20010826
1id5,"['L', 'H', 'I']","[433, 812, 3627]",20010905
1jk9,"['A', 'B', 'C', 'D']","[252, 252, 780, 780]",20010905
1jdf,"['A', 'B']","[3274, 3274]",20010905
1jk0,"['A', 'B']","[2463, 2463]",20010905
1g2d,['F'],[9993],20010907
1ii0,"['A', 'B']","[222, 222]",20010912
1j9l,"['A', 'B']","[1040, 1040]",20010912
1j9k,['A'],[1040],20010912
1f2i,"['I', 'J']","[114, 114]",20010914
1jbw,['A'],[3013],20010919
1jcg,['A'],[3600],20010919
1fwz,['A'],[8144],20010925
1g67,['A'],[144],20010926
1jk3,['A'],[10279],20010928
1id3,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[7024, 7024, 8126, 8126, 9871, 9871, 10129, 10129]",20010928
1jqa,['A'],[6339],20011003
1g33,['A'],[1341],20011003
1gm5,['A'],[158],20011003
1jtd,"['A', 'B']","[265, 7659]",20011003
1gn6,"['A', 'B', 'C', 'D']","[510, 510, 510, 510]",20011005
1jl5,['A'],[255],20011010
1jml,['A'],[257],20011010
1jhn,['A'],[250],20011010
1g1r,"['A', 'B', 'C', 'D']","[6044, 6044, 6044, 6044]",20011013
1id0,['A'],[220],20011017
1hcu,['D'],[3471],20011018
1jqw,['A'],[4766],20011024
1fgm,['A'],[127],20011024
1jzj,"['A', 'B']","[2029, 2029]",20011024
1g3u,['A'],[4653],20011025
1g42,['A'],[141],20011026
1jjc,"['A', 'B']","[7365, 7367]",20011102
1i6q,['A'],[184],20011107
1k9z,['A'],[3889],20011107
1jwy,['A'],[8276],20011107
1iqb,"['A', 'B']","[653, 653]",20011107
1k3i,['A'],[280],20011107
1ik3,['A'],[127],20011114
1jee,"['A', 'B']","[248, 248]",20011114
1hlz,"['A', 'B']","[521, 521]",20011116
1jwb,"['B', 'D']","[266, 267]",20011121
1ea6,['B'],[8891],20011123
1eb6,['A'],[91],20011123
1h80,['A'],[185],20011127
1gmw,"['A', 'B', 'C', 'D']","[159, 159, 159, 159]",20011128
1h74,"['A', 'B', 'C', 'D']","[181, 181, 182, 183]",20011128
1gl4,"['A', 'B']","[155, 156]",20011128
1jc9,['A'],[4161],20011128
1hlk,['A'],[4890],20011130
1hm9,['A'],[4062],20011130
1kbv,"['A', 'B', 'C']","[2380, 2380, 2380]",20011205
1jz7,"['A', 'B', 'C', 'D']","[8179, 8179, 8179, 8179]",20011207
1k94,"['A', 'B']","[2064, 2064]",20011207
1j84,['A'],[241],20011212
1fxw,"['A', 'F']","[138, 138]",20011212
1d7w,"['A', 'C', 'B', 'D']","[3695, 3695, 9428, 9428]",20011212
1im5,['A'],[1768],20011212
1jfz,"['A', 'B']","[1051, 1051]",20011219
1j8e,['A'],[1990],20011219
1k9i,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[7524, 7524, 7524, 7524, 7524, 7524, 7524, 7524, 7524, 7524]",20011221
1jzq,['A'],[270],20011221
1k6y,"['A', 'B', 'C', 'D']","[7824, 7824, 7824, 7824]",20011221
1k9j,"['A', 'B']","[7524, 7524]",20011221
1jpm,"['A', 'B', 'C', 'D']","[2058, 2058, 2058, 2058]",20011221
1kb0,['A'],[298],20011228
1kkc,"['A', 'B', 'X', 'Y']","[510, 510, 510, 510]",20011228
1joc,"['A', 'B']","[260, 260]",20011228
1k2f,['A'],[279],20011228
1jgt,"['A', 'B']","[249, 249]",20011228
1ijl,['A'],[3272],20011228
1eb0,['A'],[90],20020104
1gk9,"['A', 'B']","[4386, 7253]",20020104
1f6b,"['A', 'B']","[9796, 9796]",20020109
1jrp,"['A', 'B', 'C', 'D']","[264, 264, 2046, 2046]",20020111
1h76,['A'],[184],20020115
1hql,"['A', 'B']","[73, 73]",20020116
1khw,['A'],[2837],20020116
1kfi,"['A', 'B']","[8747, 8747]",20020116
1jls,"['B', 'A', 'D', 'C']","[2370, 2370, 2370, 2370]",20020116
1jm0,"['C', 'D']","[256, 256]",20020116
1iqc,"['A', 'C']","[227, 227]",20020123
1kea,['A'],[288],20020123
1kbf,['A'],[286],20020123
1jke,"['A', 'C', 'D']","[253, 253, 253]",20020125
1h65,"['A', 'B', 'C']","[566, 566, 2050]",20020129
1h7v,['A'],[3452],20020129
1kc7,['A'],[5540],20020130
1kkr,"['A', 'B']","[291, 291]",20020130
1jmu,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I']","[129, 129, 129, 258, 258, 258, 259, 259, 259]",20020206
1gun,"['A', 'B', 'C']","[170, 170, 170]",20020208
1h8l,['A'],[186],20020208
1gl9,['B'],[157],20020211
1h4w,['A'],[812],20020211
1gq9,"['A', 'B']","[1868, 1868]",20020211
1gv8,['A'],[318],20020212
1k5g,"['D', 'E', 'F']","[282, 283, 7148]",20020213
1gr3,['A'],[4493],20020214
1kre,['A'],[3471],20020220
1gp5,['A'],[7119],20020221
1jyl,"['A', 'B', 'C', 'D']","[269, 269, 269, 269]",20020222
1kq3,['A'],[6339],20020227
1k1e,"['I', 'J', 'K', 'L']","[4649, 4649, 4649, 4649]",20020227
1irj,"['C', 'D']","[4383, 4383]",20020227
1gqm,"['G', 'H', 'I', 'J', 'K', 'L']","[4383, 4383, 4383, 4383, 4383, 4383]",20020228
1kmp,['A'],[293],20020306
1k4p,['A'],[281],20020306
1keq,['A'],[3571],20020306
1gtt,['D'],[168],20020308
1kl9,['A'],[870],20020311
1gr0,['A'],[164],20020312
1kn2,['L'],[6531],20020313
1jlk,"['A', 'B']","[2847, 2847]",20020313
1i6n,['A'],[208],20020313
1jym,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[2366, 2366, 2366, 2366, 2366, 2366, 2366, 2366, 2366, 2366]",20020313
1k77,['A'],[2842],20020313
1kzy,"['A', 'B', 'C', 'D']","[302, 302, 3410, 3410]",20020320
1kvk,['A'],[299],20020327
1k24,['A'],[278],20020327
1jkk,['A'],[2999],20020401
1l0o,"['A', 'B', 'C']","[303, 303, 304]",20020403
1js9,[],[],20020403
1ha5,['D'],[187],20020403
1l0y,"['C', 'D']","[187, 6531]",20020403
1gwn,['A'],[2951],20020405
1kk1,['A'],[561],20020410
1gx6,['A'],[1809],20020410
1irx,['B'],[230],20020417
1gy9,['A'],[6068],20020426
1l3w,['A'],[2989],20020426
1li7,"['A', 'B']","[319, 7607]",20020426
1ew8,"['A', 'B']","[105, 105]",20020501
1kb2,"['A', 'B']","[521, 521]",20020503
1kb4,"['A', 'B']","[521, 521]",20020503
1gt7,"['M', 'N', 'O', 'P']","[166, 166, 166, 166]",20020503
1ldk,"['A', 'B', 'C', 'D', 'E']","[316, 317, 3097, 7280, 8971]",20020508
1ldj,"['A', 'B']","[8971, 8972]",20020508
1kjy,"['C', 'D']","[290, 1834]",20020508
1ksj,"['A', 'B']","[295, 296]",20020508
1ktg,['A'],[297],20020508
1l9h,"['B', 'A']","[310, 311]",20020515
1ir6,['A'],[229],20020515
1kic,"['A', 'B']","[961, 961]",20020515
1gkd,"['A', 'B']","[10279, 10279]",20020516
1gy1,['A'],[173],20020523
1gq2,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J', 'K', 'L', 'M', 'N', 'O', 'P']","[435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 435, 456, 456, 456, 456]",20020523
1h5v,['A'],[2984],20020523
1l9n,"['A', 'B']","[7077, 7077]",20020529
1lbc,"['A', 'B', 'C']","[314, 2095, 2095]",20020529
1l1o,"['A', 'B', 'C', 'D', 'E', 'F']","[305, 305, 306, 306, 3818, 3818]",20020605
1kwm,['B'],[5414],20020605
1jbk,['A'],[243],20020605
1ggz,['A'],[7712],20020605
1gyt,"['A', 'B', 'C', 'D', 'E', 'F']","[2447, 2447, 2447, 2447, 2447, 2447]",20020606
1gq7,"['A', 'B', 'C', 'D', 'E', 'F']","[1054, 1054, 1054, 1054, 1054, 1054]",20020606
1gw9,['A'],[7922],20020606
1kae,"['A', 'B']","[6062, 6062]",20020612
1gyg,['B'],[506],20020613
1gtl,"['2', '3', '4']","[167, 2107, 4259]",20020613
1k82,['B'],[3224],20020614
1gvf,"['A', 'B']","[2959, 2959]",20020618
1gn1,"['G', 'H']","[160, 160]",20020618
1kho,['A'],[506],20020619
1kya,['B'],[675],20020619
1lrh,"['B', 'C']","[328, 328]",20020619
1l7o,"['A', 'B']","[2753, 2753]",20020619
1h5h,['A'],[575],20020621
1gqh,"['A', 'C']","[162, 162]",20020621
1lom,['A'],[324],20020626
1lkx,['B'],[8276],20020626
1m1j,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[335, 335, 336, 336, 2386, 2386, 2387, 2387, 2387, 2387]",20020626
1k6d,"['A', 'B']","[284, 284]",20020626
1gzg,"['A', 'B']","[174, 174]",20020627
1gkp,"['A', 'B', 'C', 'D', 'E', 'F']","[153, 154, 2406, 2406, 2406, 2406]",20020627
1h6x,['A'],[180],20020627
1kc1,['A'],[287],20020628
1kqp,"['A', 'B']","[2331, 2331]",20020628
1l3j,['A'],[7095],20020703
1l6j,['A'],[308],20020703
1gxd,"['B', 'D']","[50, 7214]",20020709
1ck1,['A'],[187],20020710
1kv9,['A'],[298],20020710
1lkv,['X'],[320],20020710
1jkv,"['A', 'B', 'C', 'D', 'E', 'F']","[254, 254, 254, 254, 254, 254]",20020713
1kmi,"['Y', 'Z']","[292, 2847]",20020724
1lry,['A'],[2366],20020724
1lru,['B'],[2366],20020724
1gkr,"['A', 'B', 'C', 'D']","[2406, 2406, 2406, 2406]",20020725
1m5h,"['A', 'B', 'C', 'D']","[342, 342, 342, 342]",20020726
1h1l,"['A', 'B', 'C', 'D']","[4733, 4733, 8106, 8106]",20020729
1j5u,['A'],[240],20020731
1k12,['A'],[272],20020731
1k7h,['B'],[585],20020731
1m9i,['A'],[19],20020807
1htw,['A'],[201],20020807
1jqg,['A'],[262],20020807
1gv3,"['A', 'B']","[510, 510]",20020808
1jr9,['A'],[510],20020814
1lwj,"['A', 'B']","[333, 333]",20020814
1k1d,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[273, 274, 275, 276, 2406, 2406, 2406, 2406]",20020814
1ma1,"['C', 'D', 'E', 'F']","[510, 510, 510, 510]",20020821
1gyc,['A'],[675],20020822
1eak,"['A', 'C', 'P']","[89, 308, 308]",20020822
1m57,"['G', 'H', 'I', 'J']","[7058, 8128, 8428, 9748]",20020828
1m1b,"['A', 'B']","[334, 334]",20020828
1m3x,"['L', 'M', 'H']","[109, 835, 835]",20020828
1itu,"['A', 'B']","[231, 231]",20020828
1lon,['A'],[6462],20020828
1m55,['B'],[341],20020828
1lzi,['A'],[3162],20020828
1jmj,"['A', 'B']","[6820, 6820]",20020830
1gvy,['A'],[242],20020905
1mkm,"['A', 'B']","[346, 346]",20020911
1lt8,"['A', 'B']","[329, 329]",20020911
1lv3,['A'],[4595],20020911
1iv4,"['A', 'B', 'C']","[1651, 1651, 1651]",20020911
1m4z,"['A', 'B']","[340, 340]",20020911
1lqo,"['A', 'B']","[327, 327]",20020911
1m2a,['A'],[337],20020918
1kli,"['L', 'H']","[812, 8104]",20020918
1m2v,"['A', 'B']","[2260, 6069]",20020920
1m74,['A'],[344],20020920
1m2o,"['A', 'B', 'C', 'D']","[2260, 2260, 9796, 9796]",20020920
1m4m,['A'],[118],20020925
1m63,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[993, 993, 1070, 1070, 2933, 2933, 3767, 3767]",20020925
1gui,['A'],[169],20020926
1mus,['A'],[354],20020927
1lws,['A'],[93],20020927
1kwk,['A'],[300],20021002
1kk8,"['A', 'B', 'C']","[72, 7712, 8276]",20021009
1khz,"['A', 'B']","[289, 289]",20021009
1mvo,['A'],[2847],20021016
1j53,['A'],[1250],20021016
1go8,['P'],[2455],20021017
1mc1,['A'],[249],20021023
1lfw,['A'],[2648],20021023
1kgz,"['A', 'B']","[5815, 5815]",20021023
1ml9,['A'],[347],20021023
1l5y,"['A', 'B']","[2847, 2847]",20021023
1ia7,['A'],[214],20021030
1gp7,['A'],[3272],20021031
1ka2,['A'],[5186],20021106
1muw,['A'],[7922],20021106
1o6l,"['A', 'C']","[397, 2999]",20021119
1o6k,"['A', 'C']","[397, 2999]",20021119
1l8x,"['A', 'B']","[309, 309]",20021120
1mc3,"['A', 'B']","[6394, 6394]",20021120
1kwo,"['A', 'B', 'C']","[72, 7712, 8276]",20021120
1mfu,['A'],[9709],20021120
1n6k,['A'],[2951],20021127
1n0w,"['A', 'B', 'C']","[357, 358, 359]",20021127
1laj,"['A', 'B', 'C']","[312, 312, 312]",20021127
1n22,"['A', 'B']","[2364, 2364]",20021127
1io0,['A'],[225],20021127
1mow,['D'],[350],20021129
1mb0,['A'],[2847],20021204
1itw,['B'],[6287],20021211
1lw4,"['A', 'B', 'C', 'D']","[4116, 4116, 4116, 4116]",20021211
1m0w,"['A', 'B']","[2629, 2629]",20021211
1mbx,"['B', 'D']","[533, 534]",20021211
1kol,"['A', 'B']","[294, 294]",20021211
1miw,"['A', 'B']","[345, 345]",20021213
1o12,"['A', 'B']","[395, 395]",20021218
1n1h,['A'],[360],20021225
1l8s,"['A', 'B']","[3272, 3272]",20021225
1j55,['A'],[4383],20030107
1mu5,['A'],[831],20030107
1n73,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[336, 336, 336, 336, 362, 362, 1926, 1926, 1926, 1926]",20030107
1jqn,['A'],[263],20030114
1nbw,"['A', 'B', 'C', 'D']","[365, 365, 999, 999]",20030114
1me7,['A'],[6023],20030114
1n7d,['A'],[363],20030121
1jt1,['A'],[7218],20030121
1mr1,"['B', 'C']","[352, 353]",20030121
1ksc,['A'],[214],20030121
1nlx,"['A', 'B']","[382, 382]",20030121
1kyt,"['A', 'B']","[301, 301]",20030121
1mji,"['A', 'B']","[5819, 5819]",20030121
1k0w,['F'],[271],20030128
1h30,['A'],[962],20030130
1h1z,"['A', 'B']","[2164, 2164]",20030130
1j2x,"['A', 'B']","[238, 239]",20030130
1ng0,[],[],20030204
1gvg,['A'],[171],20030207
1ij6,['A'],[224],20030211
1ng9,"['A', 'B']","[8721, 8721]",20030211
1g9x,['B'],[3297],20030211
1l0i,['A'],[1059],20030211
1nu4,"['A', 'B']","[9465, 9465]",20030214
1itz,"['A', 'B']","[4772, 4772]",20030215
1o7l,"['C', 'D']","[403, 403]",20030220
1h0h,"['K', 'L']","[175, 176]",20030220
1nen,"['A', 'B', 'C', 'D']","[367, 368, 369, 370]",20030225
1nek,"['A', 'B', 'C', 'D']","[367, 368, 369, 370]",20030225
1n47,"['A', 'B', 'C', 'D']","[73, 73, 73, 73]",20030225
1l3p,['A'],[307],20030228
1mkd,"['C', 'D', 'F', 'G', 'K', 'L']","[6005, 6005, 6005, 6005, 6005, 6005]",20030301
1nlq,"['A', 'B', 'C', 'D', 'E']","[378, 378, 378, 378, 378]",20030301
1nj6,['A'],[8162],20030304
1mcx,['A'],[718],20030304
1n67,['A'],[361],20030304
1obg,['A'],[8023],20030306
1j3n,"['A', 'B']","[626, 626]",20030311
1odg,['A'],[409],20030313
1od3,['A'],[672],20030313
1nr5,['B'],[3009],20030318
1lp1,"['A', 'B']","[325, 325]",20030318
1gwm,['A'],[172],20030320
1o7d,"['A', 'B', 'C', 'D', 'E']","[398, 399, 400, 401, 402]",20030320
1nrj,"['A', 'B']","[387, 1105]",20030325
1nvt,"['A', 'B']","[391, 391]",20030325
1nvv,"['Q', 'R', 'S']","[392, 2951, 2951]",20030401
1j0n,['A'],[1745],20030401
1izc,['A'],[235],20030401
1opo,[],[],20030401
1nf6,"['M', 'N']","[372, 372]",20030401
1n7v,['A'],[364],20030408
1njf,['B'],[374],20030408
1m2n,"['A', 'B']","[338, 338]",20030408
1odh,['A'],[410],20030408
1m2k,['A'],[338],20030408
1n7u,['A'],[364],20030408
1mpx,"['A', 'B', 'C', 'D']","[351, 351, 351, 351]",20030415
1of4,['A'],[411],20030417
1n8f,"['C', 'D']","[3206, 3206]",20030422
1on8,"['A', 'B']","[420, 420]",20030422
1nj3,['A'],[373],20030422
1nud,['A'],[7077],20030422
1j24,['A'],[236],20030422
1p0c,"['A', 'B']","[1063, 1063]",20030422
1m68,['A'],[343],20030422
1mdw,['B'],[1437],20030429
1ubo,"['S', 'L']","[4643, 8047]",20030429
1k9u,"['A', 'B']","[1341, 1341]",20030430
1h41,"['A', 'B']","[178, 178]",20030501
1o98,['A'],[4294],20030501
1lpz,['B'],[812],20030508
1oah,"['A', 'B']","[7353, 7353]",20030508
1obc,['A'],[4953],20030509
1m3v,['A'],[339],20030513
1oq4,"['E', 'F']","[8786, 8786]",20030513
1o3y,['B'],[295],20030520
1n9z,['A'],[781],20030520
1ltx,"['A', 'B', 'R', 'P']","[69, 330, 331, 332]",20030521
1j2b,"['A', 'B']","[237, 237]",20030527
1nui,['A'],[7215],20030527
1osg,"['A', 'B', 'C', 'G', 'H', 'I']","[423, 423, 423, 424, 424, 424]",20030527
1lnl,"['A', 'B', 'C']","[323, 323, 323]",20030603
1ovm,"['A', 'B', 'C', 'D']","[427, 427, 427, 427]",20030603
1nw1,"['A', 'B']","[2319, 2319]",20030610
1nzi,"['A', 'B']","[394, 394]",20030610
1mxd,['A'],[356],20030610
1f1v,"['A', 'B']","[1256, 1256]",20030610
1o2d,"['A', 'B']","[2574, 6986]",20030610
1ktw,['A'],[185],20030610
1nhi,['A'],[8891],20030610
1odb,"['A', 'B']","[4383, 4383]",20030612
1gqy,"['A', 'B']","[163, 163]",20030613
1jcc,"['A', 'B', 'C']","[244, 244, 244]",20030617
1piu,"['A', 'B']","[7854, 7854]",20030617
1oxv,['A'],[429],20030617
1p7b,"['A', 'B']","[441, 441]",20030617
1nx8,"['A', 'B', 'C']","[393, 393, 393]",20030617
1nvm,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[390, 390, 390, 390, 4003, 4003, 4003, 4003]",20030617
1k1y,"['A', 'B']","[277, 277]",20030617
1e1h,"['A', 'B', 'C', 'D']","[83, 83, 84, 84]",20030619
1p47,"['A', 'B']","[9993, 9993]",20030624
1jzn,"['A', 'B', 'C', 'D', 'E']","[7524, 7524, 7524, 7524, 7524]",20030701
1nc7,"['A', 'B', 'C', 'D']","[366, 366, 366, 366]",20030701
1h1a,"['A', 'B']","[574, 786]",20030704
1j35,"['A', 'B', 'C']","[376, 7524, 7524]",20030708
1nv7,"['A', 'B']","[8637, 8637]",20030708
1f8f,['A'],[1063],20030708
1p8j,"['A', 'E', 'F', 'G', 'H', 'J', 'K', 'L', 'M', 'N', 'P', 'Q', 'R']","[443, 443, 443, 443, 443, 444, 445, 446, 8661, 8661, 8661, 8661, 8661]",20030708
1nv2,['A'],[8637],20030708
1nfg,"['A', 'B', 'C', 'D']","[2406, 2406, 2406, 2406]",20030715
1pgu,"['A', 'B']","[455, 455]",20030715
1nn7,['A'],[1228],20030715
1p3h,"['A', 'B', 'C', 'D', 'E', 'F', 'G']","[436, 436, 436, 436, 436, 436, 436]",20030715
1k72,"['A', 'B']","[5353, 5353]",20030715
1o4t,"['A', 'B']","[396, 396]",20030715
1iwl,['A'],[233],20030715
1oy0,"['A', 'B', 'C', 'D', 'E']","[430, 430, 430, 430, 430]",20030715
1oyv,"['A', 'B', 'I']","[431, 3295, 3295]",20030715
1omj,['A'],[2455],20030715
1pi6,['A'],[455],20030715
1p3d,"['A', 'B']","[163, 435]",20030715
1ga2,['A'],[5353],20030722
1iym,['A'],[234],20030722
1m3u,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H', 'I', 'J']","[430, 430, 430, 430, 430, 430, 430, 430, 430, 430]",20030722
1ocy,['A'],[408],20030724
1q0c,"['A', 'B', 'C', 'D']","[1256, 1256, 1256, 1256]",20030729
1nrw,['A'],[388],20030729
1m2x,['B'],[4890],20030729
1j7j,['A'],[434],20030729
1iyx,"['A', 'B']","[3028, 3028]",20030729
1my6,"['A', 'B']","[510, 510]",20030729
1nr9,"['A', 'B', 'C', 'D']","[1448, 1448, 6678, 6678]",20030729
1oh9,['A'],[416],20030731
1udv,"['A', 'B']","[649, 649]",20030805
1nw2,"['A', 'B', 'C', 'D', 'E', 'F', 'G', 'H']","[5314, 5314, 5314, 5314, 5314, 5314, 5314, 5314]",20030805
1peg,"['A', 'P', 'B']","[347, 451, 7607]",20030805
1oup,['A'],[1544],20030805
1mqw,['A'],[1906],20030805
1os2,"['D', 'E', 'F']","[10279, 10279, 10279]",20030805
1o92,"['A', 'B']","[4315, 4315]",20030807
1lrw,"['A', 'B', 'C', 'D']","[724, 724, 8054, 8054]",20030812
1pq3,"['A', 'B', 'C', 'D', 'E', 'F']","[464, 465, 466, 1054, 1054, 1054]",20030812
1pkg,"['A', 'B']","[6166, 6166]",20030812
1p49,['A'],[18],20030812
1ueh,"['A', 'B']","[651, 651]",20030812
1h3g,"['A', 'B']","[177, 2255]",20030814
1oi0,['D'],[419],20030814
1p6o,"['A', 'B']","[440, 440]",20030819
1pcx,"['A', 'B']","[450, 6069]",20030819
1oss,['A'],[812],20030819
1oxq,"['A', 'B', 'C', 'D']","[5046, 5046, 5046, 5046]",20030826
1oxn,['D'],[5046],20030826
1p0s,"['L', 'H', 'E']","[433, 812, 9705]",20030826
1p5w,['A'],[439],20030826
1h2b,"['A', 'B']","[1063, 1063]",20030828
1lvu,"['A', 'B', 'C', 'D', 'E', 'F']","[42, 42, 42, 42, 42, 42]",20030902
1m8t,['F'],[3272],20030902
1pv8,"['A', 'B']","[174, 174]",20030909
1iuj,"['A', 'B']","[232, 232]",20030909
1ix1,"['A', 'B']","[2366, 2366]",20030909
1q2r,['A'],[3766],20030909
1p7t,"['A', 'B']","[442, 6387]",20030909
1ov8,"['C', 'D']","[881, 881]",20030909
1ojr,['A'],[166],20030911
1q3v,"['A', 'B', 'E', 'F']","[483, 483, 483, 483]",20030916
1nf2,"['A', 'B', 'C']","[371, 371, 371]",20030916
1q0a,['B'],[476],20030916
1nl2,['A'],[377],20030916
1nd4,"['A', 'B']","[3694, 3694]",20030916
1q09,['A'],[476],20030916
1q0e,['A'],[780],20030923
1ou8,"['A', 'C']","[425, 426]",20030923
1q8y,['A'],[3362],20030923
1ou9,"['A', 'B', 'C']","[426, 426, 2476]",20030923
1n04,['A'],[184],20030930
1q5y,"['A', 'B', 'C', 'D']","[2949, 2949, 2949, 2949]",20030930
1pj4,"['A', 'B', 'C', 'D']","[456, 456, 456, 456]",20030930
1llm,"['C', 'D']","[321, 321]",20030930
1p6d,['A'],[9710],20030930
1ucn,"['A', 'B', 'C']","[3726, 3726, 3726]",20030930
1o5k,"['A', 'B']","[2836, 2836]",20031007
1mvq,['A'],[8517],20031007
1mzb,['A'],[1730],20031007
1oyy,['A'],[8129],20031007
1q5a,"['A', 'B']","[2989, 2989]",20031007
1q5c,"['A', 'B', 'C', 'D']","[2989, 2989, 2989, 2989]",20031007
1q5b,"['A', 'B', 'C']","[2989, 2989, 2989]",20031007
1ua3,['A'],[9709],20031014
1p9w,['A'],[448],20031014
1j30,"['A', 'B']","[8668, 8668]",20031014
1r0n,"['A', 'B']","[521, 521]",20031021
1uis,"['A', 'B']","[6410, 6410]",20031021
1r67,['A'],[1692],20031021
1r0o,"['A', 'B']","[521, 521]",20031021
1uqw,"['A', 'B']","[663, 9614]",20031022
1olp,['B'],[506],20031023
1nyr,"['A', 'B']","[7837, 7837]",20031028
1r5a,['A'],[528],20031028
1r17,"['B', 'D']","[523, 3991]",20031028
