cluster	rep_chain	chain
266	1jwb:B	1zfn:C
266	1jwb:B	1zfn:D
266	1jwb:B	1zud:1
266	1jwb:B	1zud:3
266	1jwb:B	6yub:B
266	1jwb:B	6yuc:D
267	1jwb:D	1jwb:D
268	1jwq:A	1jwq:A
268	1jwq:A	4rn7:A
268	1jwq:A	5emi:A
268	1jwq:A	7rag:B
268	1jwq:A	7tj4:D
269	1jyl:A	1jyl:A
269	1jyl:A	1jyl:B
269	1jyl:A	1jyl:C
269	1jyl:A	1jyl:D
270	1jzq:A	1ffy:A
270	1jzq:A	1jzq:A
270	1jzq:A	8c9e:A
270	1jzq:A	8c9g:A
270	1jzq:A	8c9g:B
271	1k0w:F	1k0w:F
272	1k12:A	1k12:A
273	1k1d:C	1k1d:C
274	1k1d:D	1k1d:D
275	1k1d:E	1k1d:E
276	1k1d:F	1k1d:F
277	1k1y:B	1k1y:A
277	1k1y:B	1k1y:B
278	1k24:A	1k24:A
279	1k2f:A	1k2f:A
279	1k2f:A	4i7b:C
279	1k2f:A	5h9m:A
279	1k2f:A	5h9m:B
280	1k3i:A	1k3i:A
281	1k4p:A	1k4p:A
281	1k4p:A	3ls6:A
281	1k4p:A	3ls6:B
281	1k4p:A	4p6p:A
281	1k4p:A	4p6p:B
282	1k5g:E	1k5g:E
282	1k5g:E	1rrp:B
282	1k5g:E	1rrp:D
282	1k5g:E	5ysu:B
282	1k5g:E	6m6x:B
283	1k5g:F	1k5g:F
284	1k6d:A	1k6d:A
284	1k6d:A	1k6d:B
285	1kap:I	1kap:I
286	1kbf:A	1kbf:A
287	1kc1:A	1kc1:A
288	1kea:A	1kea:A
289	1khz:B	1khz:A
289	1khz:B	1khz:B
290	1kjy:D	1kjy:D
291	1kkr:B	1kkr:A
291	1kkr:B	1kkr:B
291	1kkr:B	3zvi:A
291	1kkr:B	3zvi:B
292	1kmi:Z	1kmi:Z
293	1kmp:A	1kmp:A
294	1kol:A	1kol:A
294	1kol:A	1kol:B
294	1kol:A	2dph:A
294	1kol:A	2dph:B
294	1kol:A	4jlw:A
294	1kol:A	4jlw:B
294	1kol:A	4jlw:C
294	1kol:A	4jlw:D
295	1ksj:A	1ksj:A
295	1ksj:A	1o3y:B
295	1ksj:A	1r4a:A
295	1ksj:A	1r4a:B
295	1ksj:A	1r4a:C
295	1ksj:A	1r4a:D
295	1ksj:A	1r8q:A
295	1ksj:A	1z6x:A
295	1ksj:A	2a5f:A
295	1ksj:A	2h57:A
295	1ksj:A	2j5x:A
295	1ksj:A	2w83:A
295	1ksj:A	2w83:B
295	1ksj:A	2w83:E
295	1ksj:A	2x77:A
295	1ksj:A	2x77:B
295	1ksj:A	3bh7:A
295	1ksj:A	3doe:A
295	1ksj:A	3tjz:D
295	1ksj:A	4bas:A
295	1ksj:A	4dcn:A
295	1ksj:A	4dcn:B
295	1ksj:A	4fme:C
295	1ksj:A	4hmy:C
295	1ksj:A	4m9q:B
295	1ksj:A	4q66:C
295	1ksj:A	4q66:F
295	1ksj:A	4q66:L
295	1ksj:A	4v0l:B
295	1ksj:A	4v0m:G
295	1ksj:A	4v0o:E
295	1ksj:A	4ylg:A
295	1ksj:A	4ylg:B
295	1ksj:A	4zi2:A
295	1ksj:A	4zi3:A
295	1ksj:A	4zi3:B
295	1ksj:A	5de3:A
295	1ksj:A	5di3:A
295	1ksj:A	5di3:B
295	1ksj:A	5ee5:B
295	1ksj:A	6a8d:A
295	1ksj:A	6cm9:C
295	1ksj:A	6cm9:H
295	1ksj:A	6dff:C
295	1ksj:A	6dff:H
295	1ksj:A	6ii6:C
295	1ksj:A	6vbv:3
295	1ksj:A	7dn9:F
295	1ksj:A	7mge:E
295	1ksj:A	7ok7:D
295	1ksj:A	7rll:A
295	1ksj:A	7xrd:A
295	1ksj:A	7xrd:B
295	1ksj:A	7xrd:C
295	1ksj:A	7xrd:D
295	1ksj:A	8p50:B
296	1ksj:B	1ksj:B
297	1ktg:A	1ktg:A
297	1ktg:A	4ijx:A
298	1kv9:A	1kb0:A
298	1kv9:A	1kv9:A
298	1kv9:A	1yiq:A
298	1kv9:A	8gy2:A
299	1kvk:A	1kvk:A
300	1kwk:A	1kwk:A
300	1kwk:A	3tty:A
300	1kwk:A	3tty:B
300	1kwk:A	3tty:C
300	1kwk:A	3tty:D
300	1kwk:A	3tty:E
300	1kwk:A	3tty:F
300	1kwk:A	4uoz:A
300	1kwk:A	4uoz:B
300	1kwk:A	4uoz:C
300	1kwk:A	5dfa:A
300	1kwk:A	5dfa:B
300	1kwk:A	5dfa:C
300	1kwk:A	5e9a:D
300	1kwk:A	5e9a:E
300	1kwk:A	5e9a:F
300	1kwk:A	6lvw:A
301	1kyt:B	1kyt:A
301	1kyt:B	1kyt:B
302	1kzy:C	1kzy:C
302	1kzy:C	1kzy:D
302	1kzy:C	5ecg:C
303	1l0o:A	1l0o:A
303	1l0o:A	1l0o:B
303	1l0o:A	1til:E
304	1l0o:C	1l0o:C
305	1l1o:D	1l1o:A
305	1l1o:D	1l1o:D
306	1l1o:F	1l1o:C
306	1l1o:F	1l1o:F
307	1l3p:A	1l3p:A
308	1l6j:A	1eak:A
308	1l6j:A	1eak:C
308	1l6j:A	1l6j:A
309	1l8x:B	1l8x:A
309	1l8x:B	1l8x:B
310	1l9h:A	1l9h:A
310	1l9h:A	1rqf:S
310	1l9h:A	3flo:K
310	1l9h:A	3jv2:D
310	1l9h:A	5yl7:B
310	1l9h:A	6avz:E
310	1l9h:A	6r18:D
310	1l9h:A	7arr:B
310	1l9h:A	7arr:C
310	1l9h:A	8fxi:G
310	1l9h:A	8fxi:H
310	1l9h:A	8qke:C
310	1l9h:A	8qke:D
311	1l9h:B	1gzm:A
311	1l9h:B	1gzm:B
311	1l9h:B	1l9h:B
311	1l9h:B	3c9l:A
312	1laj:C	1laj:A
312	1laj:C	1laj:B
312	1laj:C	1laj:C
313	1lba:A	1lba:A
314	1lbc:C	1lbc:C
315	1lbu:A	1lbu:A
316	1ldk:A	1ldk:A
317	1ldk:E	1ldk:E
318	1lgb:C	1gv8:A
318	1lgb:C	1lgb:C
319	1li7:A	1li7:A
319	1li7:A	1u0b:B
319	1li7:A	3sp1:A
319	1li7:A	3tqo:A
319	1li7:A	6ujd:A
319	1li7:A	8hfn:A
319	1li7:A	8qhp:A
319	1li7:A	8qhp:B
320	1lkv:X	1lkv:X
321	1llm:D	1llm:C
321	1llm:D	1llm:D
322	1lml:A	1lml:A
323	1lnl:A	1lnl:A
323	1lnl:A	1lnl:B
323	1lnl:A	1lnl:C
324	1lom:A	1lom:A
325	1lp1:B	1lp1:A
325	1lp1:B	1lp1:B
325	1lp1:B	4npd:A
325	1lp1:B	5djt:B
326	1lpb:A	1eth:B
326	1lpb:A	1lpb:A
327	1lqo:B	1lqo:A
327	1lqo:B	1lqo:B
327	1lqo:B	1r9c:A
327	1lqo:B	1r9c:B
327	1lqo:B	2p7q:A
327	1lqo:B	2p7q:B
327	1lqo:B	2p7q:C
327	1lqo:B	2p7q:D
327	1lqo:B	4ir0:A
327	1lqo:B	4ir0:B
327	1lqo:B	4jh8:A
327	1lqo:B	4jh8:B
327	1lqo:B	4nay:A
327	1lqo:B	5vb0:E
327	1lqo:B	5vb0:F
327	1lqo:B	5vb0:G
327	1lqo:B	5vb0:H
327	1lqo:B	5wep:A
327	1lqo:B	5wep:B
327	1lqo:B	5wew:E
327	1lqo:B	5wew:F
327	1lqo:B	7n7g:A
327	1lqo:B	7n7g:B
328	1lrh:C	1lrh:B
328	1lrh:C	1lrh:C
329	1lt8:B	1lt8:A
329	1lt8:B	1lt8:B
330	1ltx:A	1dce:C
330	1ltx:A	1ltx:A
331	1ltx:P	1ltx:P
332	1ltx:R	1ltx:R
332	1ltx:R	1vg9:G
333	1lwj:B	1lwj:A
333	1lwj:B	1lwj:B
334	1m1b:B	1m1b:A
334	1m1b:B	1m1b:B
335	1m1j:G	1m1j:G
335	1m1j:G	1m1j:H
335	1m1j:G	2fib:B
335	1m1j:G	3ghg:Q
335	1m1j:G	3ghg:R
336	1m1j:I	1m1j:I
336	1m1j:I	1m1j:J
336	1m1j:I	1n73:G
336	1m1j:I	1n73:H
336	1m1j:I	1n73:I
336	1m1j:I	1n73:J
336	1m1j:I	2q9i:T
336	1m1j:I	2z4e:S
336	1m1j:I	2z4e:T
336	1m1j:I	3ghg:S
336	1m1j:I	3ghg:T
337	1m2a:A	1m2a:A
338	1m2n:B	1m2k:A
338	1m2n:B	1m2n:A
338	1m2n:B	1m2n:B
338	1m2n:B	1s7g:A
338	1m2n:B	1s7g:B
338	1m2n:B	1s7g:C
338	1m2n:B	1s7g:D
338	1m2n:B	1s7g:E
338	1m2n:B	1yc2:A
338	1m2n:B	1yc2:B
338	1m2n:B	1yc2:C
338	1m2n:B	2h2i:A
338	1m2n:B	2h59:A
338	1m2n:B	2h59:B
338	1m2n:B	3jwp:A
338	1m2n:B	3pki:D
338	1m2n:B	3pki:E
338	1m2n:B	3pki:F
338	1m2n:B	3u31:A
338	1m2n:B	4buz:A
338	1m2n:B	4g1c:A
338	1m2n:B	4g1c:B
338	1m2n:B	5y2f:A
338	1m2n:B	6eqs:B
338	1m2n:B	6fky:A
338	1m2n:B	6fkz:A
338	1m2n:B	6fkz:B
338	1m2n:B	6qcj:A
338	1m2n:B	6qcj:B
338	1m2n:B	6rxj:A
338	1m2n:B	6rxs:A
338	1m2n:B	8f86:K
338	1m2n:B	8i2b:A
338	1m2n:B	8i2b:B
338	1m2n:B	8of4:L
339	1m3v:A	1m3v:A
339	1m3v:A	2lxd:A
339	1m3v:A	4jcj:B
340	1m4z:B	1m4z:A
340	1m4z:B	1m4z:B
341	1m55:B	1m55:B
341	1m55:B	4zo0:B
341	1m55:B	4zq9:A
341	1m55:B	4zq9:B
341	1m55:B	4zq9:C
341	1m55:B	5byg:A
341	1m55:B	5byg:B
341	1m55:B	5dcx:F
342	1m5h:A	1m5h:A
342	1m5h:A	1m5h:B
342	1m5h:A	1m5h:C
342	1m5h:A	1m5h:D
342	1m5h:A	6s6y:L
342	1m5h:A	6s6y:P
343	1m68:A	1m68:A
344	1m74:A	1m74:A
344	1m74:A	3din:A
344	1m74:A	3jv2:B
344	1m74:A	6itc:A
344	1m74:A	7xha:A
345	1miw:B	1miw:A
345	1miw:B	1miw:B
346	1mkm:A	1mkm:A
346	1mkm:A	1mkm:B
347	1ml9:A	1ml9:A
347	1ml9:A	1peg:A
347	1ml9:A	6z2a:A
348	1mms:A	1mms:A
348	1mms:A	5d8h:C
349	1mms:B	1mms:B
350	1mow:D	1mow:D
351	1mpx:A	1mpx:A
351	1mpx:A	1mpx:B
351	1mpx:A	1mpx:C
351	1mpx:A	1mpx:D
352	1mr1:B	1mr1:B
353	1mr1:C	1mr1:C
354	1mus:A	1mus:A
355	1mwq:B	1mwq:A
355	1mwq:B	1mwq:B
356	1mxd:A	1e3z:A
356	1mxd:A	1mxd:A
356	1mxd:A	2d3n:A
356	1mxd:A	2die:A
356	1mxd:A	2gjp:A
356	1mxd:A	3bc9:A
356	1mxd:A	3qgv:A
356	1mxd:A	6ag0:A
356	1mxd:A	6gxv:B
356	1mxd:A	6toz:A
356	1mxd:A	8jjm:B
357	1n0w:A	1n0w:A
357	1n0w:A	2f1i:A
357	1n0w:A	2gdj:A
357	1n0w:A	3ew9:A
357	1n0w:A	3fyh:A
357	1n0w:A	3ntu:A
357	1n0w:A	5nwl:A
357	1n0w:A	5nwl:B
357	1n0w:A	5nwl:C
357	1n0w:A	5nwl:D
357	1n0w:A	5nwl:E
357	1n0w:A	5nwl:F
357	1n0w:A	5nwl:G
357	1n0w:A	6hqu:A
357	1n0w:A	6hqu:G
357	1n0w:A	7c98:A
357	1n0w:A	7c98:B
357	1n0w:A	7c98:C
357	1n0w:A	7ej6:A
357	1n0w:A	7ej6:B
357	1n0w:A	7ej6:C
357	1n0w:A	7ejc:A
357	1n0w:A	7ejc:B
357	1n0w:A	7ejc:C
357	1n0w:A	7qv8:A
357	1n0w:A	8bq2:A
357	1n0w:A	8bq2:B
357	1n0w:A	8bq2:C
357	1n0w:A	8bq2:D
357	1n0w:A	8bq2:E
357	1n0w:A	8bq2:F
357	1n0w:A	8bq2:G
357	1n0w:A	8bq2:H
357	1n0w:A	8bq2:I
357	1n0w:A	8br2:A
357	1n0w:A	8br2:B
357	1n0w:A	8br2:C
357	1n0w:A	8br2:D
357	1n0w:A	8br2:E
357	1n0w:A	8br2:F
357	1n0w:A	8c3n:A
357	1n0w:A	8gyk:A
357	1n0w:A	8gyk:B
357	1n0w:A	8gyk:C
357	1n0w:A	8gyk:D
357	1n0w:A	8gyk:E
357	1n0w:A	8gyk:F
357	1n0w:A	8gyk:G
357	1n0w:A	8gyk:H
357	1n0w:A	8pbd:A
357	1n0w:A	8pbd:B
357	1n0w:A	8pbd:C
357	1n0w:A	8pbd:D
357	1n0w:A	8pbd:E
357	1n0w:A	8pbd:F
357	1n0w:A	8pbd:G
357	1n0w:A	8pbd:H
357	1n0w:A	8pbd:I
357	1n0w:A	8pbd:J
358	1n0w:B	1n0w:B
359	1n0w:C	1n0w:C
360	1n1h:A	1n1h:A
361	1n67:A	1n67:A
362	1n73:D	1n73:A
362	1n73:D	1n73:D
363	1n7d:A	1n7d:A
364	1n7v:A	1n7u:A
364	1n7v:A	1n7v:A
365	1nbw:A	1nbw:A
365	1nbw:A	1nbw:C
365	1nbw:A	2d0o:A
365	1nbw:A	2d0o:C
366	1nc7:D	1nc7:A
366	1nc7:D	1nc7:B
366	1nc7:D	1nc7:C
366	1nc7:D	1nc7:D
367	1nek:A	1nek:A
367	1nek:A	1nen:A
367	1nek:A	1qlb:A
367	1nek:A	1qlb:D
368	1nek:B	1nek:B
368	1nek:B	1nen:B
368	1nek:B	1qlb:B
368	1nek:B	1qlb:E
369	1nek:C	1nek:C
369	1nek:C	1nen:C
370	1nek:D	1nek:D
370	1nek:D	1nen:D
371	1nf2:A	1nf2:A
371	1nf2:A	1nf2:B
371	1nf2:A	1nf2:C
371	1nf2:A	1rkq:B
371	1nf2:A	3niw:A
372	1nf6:M	1nf6:M
372	1nf6:M	1nf6:N
373	1nj3:A	1nj3:A
374	1njf:B	1njf:B
375	1nkg:A	1nkg:A
375	1nkg:A	3njv:A
376	1nl0:G	1iod:G
376	1nl0:G	1j35:C
376	1nl0:G	1nl0:G
377	1nl2:A	1nl2:A
378	1nlq:E	1nlq:A
378	1nlq:E	1nlq:B
378	1nlq:E	1nlq:C
378	1nlq:E	1nlq:D
378	1nlq:E	1nlq:E
379	1nlt:A	1nlt:A
380	1nlt:B	1nlt:B
381	1nlu:C	1nlu:B
381	1nlu:C	1nlu:C
382	1nlx:B	1nlx:A
382	1nlx:B	1nlx:B
382	1nlx:B	6trk:A
383	1nmo:B	1nmo:A
383	1nmo:B	1nmo:B
384	1no5:A	1no5:A
384	1no5:A	1no5:B
385	1noy:B	1noy:A
385	1noy:B	1noy:B
386	1nps:A	1nps:A
386	1nps:A	3hzb:A
386	1nps:A	3hzb:B
386	1nps:A	3i9h:A
386	1nps:A	3so0:B
386	1nps:A	3so0:D
387	1nrj:A	1nrj:A
388	1nrw:A	1nrw:A
389	1nul:B	1nul:A
389	1nul:B	1nul:B
390	1nvm:B	1nvm:B
390	1nvm:B	1nvm:D
390	1nvm:B	1nvm:F
390	1nvm:B	1nvm:H
390	1nvm:B	4jn6:B
390	1nvm:B	4jn6:D
390	1nvm:B	4lrt:B
390	1nvm:B	4lrt:D
391	1nvt:B	1nvt:A
391	1nvt:B	1nvt:B
392	1nvv:S	1nvv:S
392	1nvv:S	6v9o:B
393	1nx8:B	1nx8:A
393	1nx8:B	1nx8:B
393	1nx8:B	1nx8:C
394	1nzi:A	1nzi:A
394	1nzi:A	1nzi:B
394	1nzi:A	1szb:A
394	1nzi:A	1szb:B
395	1o12:B	1o12:A
395	1o12:B	1o12:B
396	1o4t:B	1o4t:A
396	1o4t:B	1o4t:B
397	1o6l:C	1o6k:C
397	1o6l:C	1o6l:C
397	1o6l:C	4ekk:D
398	1o7d:A	1o7d:A
399	1o7d:B	1o7d:B
400	1o7d:C	1o7d:C
401	1o7d:D	1o7d:D
402	1o7d:E	1o7d:E
403	1o7l:D	1o7l:C
403	1o7l:D	1o7l:D
404	1ob2:B	1ob2:B
405	1ob5:B	1ob5:B
406	1ob5:D	1ob5:D
407	1ob5:F	1ob5:F
408	1ocy:A	1ocy:A
409	1odg:A	1cw0:A
409	1odg:A	1odg:A
410	1odh:A	1odh:A
411	1of4:A	1of4:A
412	1ofl:A	1ofl:A
413	1og0:A	1og0:A
414	1og0:C	1og0:C
415	1og0:D	1og0:D
416	1oh9:A	1oh9:A
417	1ohf:C	1ohf:A
417	1ohf:C	1ohf:B
417	1ohf:C	1ohf:C
417	1ohf:C	1ohf:D
418	1ohz:A	1ohz:A
418	1ohz:A	2ccl:A
418	1ohz:A	2vn5:A
418	1ohz:A	3ul4:A
418	1ohz:A	4dh2:C
418	1ohz:A	5nrk:A
418	1ohz:A	5nrk:C
418	1ohz:A	5nrm:A
419	1oi0:D	1oi0:D
420	1on8:B	1on8:A
420	1on8:B	1on8:B
421	1ons:A	1ons:A
421	1ons:A	4i2n:C
421	1ons:A	4i2n:D
422	1oqj:B	1oqj:B
423	1osg:A	1osg:A
423	1osg:A	1osg:B
423	1osg:A	1osg:C
424	1osg:G	1osg:G
424	1osg:G	1osg:H
424	1osg:G	1osg:I
425	1ou8:C	1ou8:C
426	1ou9:B	1ou8:A
426	1ou9:B	1ou9:A
426	1ou9:B	1ou9:B
426	1ou9:B	1zsz:B
426	1ou9:B	1zsz:C
427	1ovm:A	1ovm:A
427	1ovm:A	1ovm:B
427	1ovm:A	1ovm:C
427	1ovm:A	1ovm:D
427	1ovm:A	1qpb:A
427	1ovm:A	1qpb:B
427	1ovm:A	2vbf:A
427	1ovm:A	2vbf:B
427	1ovm:A	2vbi:A
427	1ovm:A	2vbi:B
427	1ovm:A	2vbi:C
427	1ovm:A	2vbi:D
427	1ovm:A	2vjy:A
427	1ovm:A	2vjy:B
427	1ovm:A	2w93:A
427	1ovm:A	2w93:B
427	1ovm:A	2wvg:A
427	1ovm:A	2wvg:B
427	1ovm:A	2wvg:E
427	1ovm:A	2wvg:F
427	1ovm:A	4cok:A
427	1ovm:A	4cok:B
427	1ovm:A	5npu:C
427	1ovm:A	6efg:A
427	1ovm:A	6efg:B
427	1ovm:A	8hp4:A
427	1ovm:A	8hp4:B
428	1ovx:B	1ovx:A
428	1ovx:B	1ovx:B
428	1ovx:B	2ds8:A
428	1ovx:B	2ds8:B
429	1oxv:A	1oxv:A
430	1oy0:A	1m3u:A
430	1oy0:A	1m3u:B
430	1oy0:A	1m3u:C
430	1oy0:A	1m3u:D
430	1oy0:A	1m3u:E
430	1oy0:A	1m3u:F
430	1oy0:A	1m3u:G
430	1oy0:A	1m3u:H
430	1oy0:A	1m3u:I
430	1oy0:A	1m3u:J
430	1oy0:A	1oy0:A
430	1oy0:A	1oy0:B
430	1oy0:A	1oy0:C
430	1oy0:A	1oy0:D
430	1oy0:A	1oy0:E
431	1oyv:I	1oyv:I
432	1ozf:B	1ozf:A
432	1ozf:B	1ozf:B
432	1ozf:B	4rjk:G
432	1ozf:B	4rjk:H
433	1p0s:E	1id5:I
433	1p0s:E	1p0s:E
433	1p0s:E	1slv:A
433	1p0s:E	4niy:H
434	1p18:A	1d6n:A
434	1p18:A	1d6n:B
434	1p18:A	1j7j:A
434	1p18:A	1p18:A
434	1p18:A	1p18:B
434	1p18:A	1yfz:A
434	1p18:A	1yfz:B
434	1p18:A	2jbh:A
434	1p18:A	2jbh:B
434	1p18:A	3kb8:A
434	1p18:A	3kb8:B
434	1p18:A	3kb8:C
434	1p18:A	3kb8:D
434	1p18:A	3ozg:A
434	1p18:A	3ozg:B
434	1p18:A	4pfq:B
434	1p18:A	4pfq:C
434	1p18:A	4pfq:E
434	1p18:A	4pfq:G
434	1p18:A	4qyi:E
434	1p18:A	4rht:A
434	1p18:A	4rht:B
434	1p18:A	4rht:C
434	1p18:A	4rht:D
434	1p18:A	5kam:A
434	1p18:A	5kap:B
434	1p18:A	5knq:A
434	1p18:A	5knq:B
434	1p18:A	5knq:C
434	1p18:A	5knq:D
434	1p18:A	5knx:A
434	1p18:A	5knx:B
434	1p18:A	6ar9:A
434	1p18:A	6ar9:D
434	1p18:A	6bo7:G
434	1p18:A	6bo7:H
434	1p18:A	6bo7:K
434	1p18:A	6bo7:L
434	1p18:A	6d9r:A
434	1p18:A	6d9r:B
434	1p18:A	6igs:A
434	1p18:A	6igs:B
434	1p18:A	7cmj:A
434	1p18:A	7cmj:B
434	1p18:A	7tux:B
435	1p3d:B	1gq2:E
435	1p3d:B	1gq2:F
435	1p3d:B	1gq2:G
435	1p3d:B	1gq2:H
435	1p3d:B	1gq2:I
435	1p3d:B	1gq2:J
435	1p3d:B	1gq2:K
435	1p3d:B	1gq2:L
435	1p3d:B	1gq2:M
435	1p3d:B	1gq2:N
435	1p3d:B	1gq2:O
435	1p3d:B	1gq2:P
435	1p3d:B	1p3d:B
435	1p3d:B	2h1n:A
435	1p3d:B	3k28:A
435	1p3d:B	3k28:B
435	1p3d:B	3pfr:B
435	1p3d:B	3pfr:C
435	1p3d:B	3r5x:A
435	1p3d:B	3r5x:B
435	1p3d:B	3vb9:C
435	1p3d:B	3vb9:D
435	1p3d:B	4i5n:D
435	1p3d:B	6epy:B
435	1p3d:B	6epy:C
435	1p3d:B	6epy:D
436	1p3h:A	1p3h:A
436	1p3h:A	1p3h:B
436	1p3h:A	1p3h:C
436	1p3h:A	1p3h:D
436	1p3h:A	1p3h:E
436	1p3h:A	1p3h:F
436	1p3h:A	1p3h:G
437	1p4n:A	1p4n:A
438	1p4n:B	1p4n:B
439	1p5w:A	1p5w:A
440	1p6o:A	1p6o:A
440	1p6o:A	1p6o:B
441	1p7b:B	1p7b:A
441	1p7b:B	1p7b:B
441	1p7b:B	2wli:A
441	1p7b:B	2wli:B
441	1p7b:B	6o9u:A
442	1p7t:A	1p7t:A
443	1p8j:J	1p8j:J
443	1p8j:J	1p8j:N
443	1p8j:J	1p8j:P
443	1p8j:J	1p8j:Q
443	1p8j:J	1p8j:R
443	1p8j:J	6kd5:C
444	1p8j:K	1p8j:K
445	1p8j:L	1p8j:L
446	1p8j:M	1p8j:M
447	1p91:B	1p91:A
447	1p91:B	1p91:B
448	1p9w:A	1p9w:A
448	1p9w:A	4pht:A
448	1p9w:A	5oiu:A
448	1p9w:A	5oiu:B
448	1p9w:A	5oiu:C
448	1p9w:A	5oiu:D
448	1p9w:A	5oiu:E
448	1p9w:A	5oiu:F
448	1p9w:A	5tsh:A
448	1p9w:A	5tsh:B
448	1p9w:A	5tsh:C
448	1p9w:A	5tsh:D
448	1p9w:A	5tsh:E
448	1p9w:A	5tsh:F
448	1p9w:A	8dzg:A
448	1p9w:A	8dzg:B
448	1p9w:A	8dzg:C
448	1p9w:A	8dzg:D
448	1p9w:A	8dzg:E
448	1p9w:A	8dzg:F
449	1paa:A	1paa:A
450	1pcx:B	1pcx:B
451	1peg:P	1peg:P
452	1pex:A	1pex:A
452	1pex:A	1rtg:A
453	1pft:A	1pft:A
454	1pg6:A	1pg6:A
455	1pi6:A	1pgu:A
455	1pi6:A	1pgu:B
455	1pi6:A	1pi6:A
456	1pj4:A	1gq2:A
456	1pj4:A	1gq2:B
456	1pj4:A	1gq2:C
456	1pj4:A	1gq2:D
456	1pj4:A	1pj4:A
456	1pj4:A	1pj4:B
456	1pj4:A	1pj4:C
456	1pj4:A	1pj4:D
456	1pj4:A	7x11:A
456	1pj4:A	7x11:B
456	1pj4:A	7x11:C
456	1pj4:A	7x11:D
457	1pji:D	1pji:D
458	1pjx:A	1pjx:A
459	1pmh:X	1pmh:X
460	1poc:A	1poc:A
461	1poj:A	1poj:A
462	1pok:A	1poj:B
462	1pok:A	1pok:A
462	1pok:A	1ybq:A
462	1pok:A	1ybq:B
462	1pok:A	5xgx:A
462	1pok:A	5xgx:B
462	1pok:A	7cf6:A
462	1pok:A	7cf6:B
462	1pok:A	7cf6:C
462	1pok:A	7cf6:D
462	1pok:A	8dqn:A
462	1pok:A	8dqn:B
462	1pok:A	8dqn:C
462	1pok:A	8dqn:D
462	1pok:A	8dqn:E
462	1pok:A	8dqn:F
462	1pok:A	8dqn:G
462	1pok:A	8dqn:H
463	1pok:B	1pok:B
464	1pq3:D	1pq3:D
465	1pq3:E	1pq3:E
466	1pq3:F	1pq3:F
467	1pvy:A	1pvw:A
467	1pvy:A	1pvw:B
467	1pvy:A	1pvw:C
467	1pvy:A	1pvy:A
467	1pvy:A	1pvy:B
468	1pwp:B	1pwp:B
468	1pwp:B	1pww:A
468	1pwp:B	1pww:B
469	1pww:D	1pww:C
469	1pww:D	1pww:D
470	1px2:B	1px2:A
470	1px2:B	1px2:B
471	1pyi:A	1pyi:A
472	1pyi:B	1pyi:B
473	1pyt:A	1pyt:A
474	1pzs:A	1pzs:A
475	1pzw:A	1pzw:A
476	1q0a:B	1q09:A
476	1q0a:B	1q0a:B
477	1q0p:A	1q0p:A
478	1q19:A	1q19:A
478	1q19:A	1q19:B
478	1q19:A	1q19:C
478	1q19:A	1q19:D
479	1q2l:A	1q2l:A
480	1q39:A	1q39:A
481	1q3i:A	1q3i:A
482	1q3q:C	1a6e:A
482	1q3q:C	1a6e:B
482	1q3q:C	1q3q:C
482	1q3q:C	1q3q:D
482	1q3q:C	3kfe:A
482	1q3q:C	3kfe:B
482	1q3q:C	3kfe:C
482	1q3q:C	3kfe:D
482	1q3q:C	3kfe:E
482	1q3q:C	3kfe:F
482	1q3q:C	3kfe:G
482	1q3q:C	3kfe:H
482	1q3q:C	6xhj:A
482	1q3q:C	7tub:B
482	1q3q:C	7tub:C
482	1q3q:C	7tub:D
482	1q3q:C	7tub:E
482	1q3q:C	7tub:F
482	1q3q:C	7tub:G
482	1q3q:C	7tub:H
482	1q3q:C	7tub:I
483	1q3v:A	1q3v:A
483	1q3v:A	1q3v:B
483	1q3v:A	1q3v:E
483	1q3v:A	1q3v:F
484	1q4q:N	1q4q:N
485	1q4q:T	1q4q:T
486	1q4r:A	1q4r:A
487	1q74:D	1q74:D
487	1q74:D	4ewl:A
487	1q74:D	4ewl:B
488	1q7h:A	1q7h:A
489	1q7l:C	1q7l:A
489	1q7l:C	1q7l:C
490	1q7l:D	1q7l:B
490	1q7l:D	1q7l:D
491	1q8h:A	1q8h:A
492	1q9u:B	1q9u:A
492	1q9u:B	1q9u:B
493	1qbk:B	1qbk:B
494	1qd6:B	1qd6:A
494	1qd6:B	1qd6:B
495	1qd6:D	1qd6:C
495	1qd6:D	1qd6:D
496	1qez:A	1qez:A
496	1qez:A	1qez:B
496	1qez:A	1qez:C
496	1qez:A	1qez:D
496	1qez:A	1qez:E
496	1qez:A	1qez:F
496	1qez:A	2au6:A
496	1qez:A	3q4w:A
496	1qez:A	3tr4:A
496	1qez:A	3tr4:B
496	1qez:A	3tr4:C
496	1qez:A	3tr4:D
496	1qez:A	3tr4:E
496	1qez:A	3tr4:F
496	1qez:A	4xel:B
496	1qez:A	4z72:A
496	1qez:A	5ls0:B
496	1qez:A	5tea:A
496	1qez:A	5tea:B
496	1qez:A	5tea:C
496	1qez:A	5tea:D
496	1qez:A	5tea:E
496	1qez:A	5tea:F
496	1qez:A	5ucq:A
496	1qez:A	5ucq:B
496	1qez:A	5ucq:C
496	1qez:A	6k27:A
496	1qez:A	6k27:F
497	1qfc:A	1qfc:A
497	1qfc:A	2bq8:X
497	1qfc:A	7ov2:A
498	1qge:D	1qge:D
499	1qge:E	1qge:E
500	1qgq:A	1qgq:A
501	1qh4:C	1qh4:C
