PDB ID,Receptor chain,Ligand,Ligand chain,Ligand Number
1bf6,A,ZN,A,1
1bf6,A,ZN,A,2
1bf6,B,ZN,B,1
1bf6,B,ZN,B,2
1bfd,A,CA,A,1
1bfd,A,MG,A,1
1bfk,A,CA,A,1
1bfr,A,MN,A,1
1bfr,A,MN,A,2
1bfr,B,MN,B,1
1bfr,B,MN,B,2
1bfr,C,MN,C,1
1bfr,C,MN,C,2
1bfr,D,MN,D,1
1bfr,D,MN,D,2
1bfr,E,MN,E,1
1bfr,E,MN,E,2
1bfr,F,MN,F,1
1bfr,F,MN,F,2
1bfr,G,MN,G,1
1bfr,G,MN,G,2
1bfr,H,MN,H,1
1bfr,H,MN,H,2
1bfr,I,MN,I,1
1bfr,I,MN,I,2
1bfr,J,MN,J,1
1bfr,J,MN,J,2
1bfr,K,MN,K,1
1bfr,K,MN,K,2
1bfr,L,MN,L,1
1bfr,L,MN,L,2
1bfr,M,MN,M,1
1bfr,M,MN,M,2
1bfr,N,MN,N,1
1bfr,N,MN,N,2
1bfr,O,MN,O,1
1bfr,O,MN,O,2
1bfr,P,MN,P,1
1bfr,P,MN,P,2
1bfr,Q,MN,Q,1
1bfr,Q,MN,Q,2
1bfr,R,MN,R,1
1bfr,R,MN,R,2
1bfr,S,MN,S,1
1bfr,S,MN,S,2
1bfr,T,MN,T,1
1bfr,T,MN,T,2
1bfr,U,MN,U,1
1bfr,U,MN,U,2
1bfr,V,MN,V,1
1bfr,V,MN,V,2
1bfr,W,MN,W,1
1bfr,W,MN,W,2
1bfr,X,MN,X,1
1bfr,X,MN,X,2
1bfu,A,CA,A,1
1bfv,L,ZN,L,1
1bfy,A,FE,A,1
1bg9,A,CA,A,1
1bg9,A,CA,A,2
1bg9,A,CA,A,3
1bgp,A,CA,A,1
1bh2,A,MG,A,1
1bh5,A,ZN,A,1
1bh5,A,ZN,B,1
1bh5,B,ZN,A,1
1bh5,B,ZN,B,1
1bh5,C,ZN,C,1
1bh5,C,ZN,D,1
1bh5,D,ZN,C,1
1bh5,D,ZN,D,1
1bh6,A,CA,A,1
1bho,1,MG,1,1
1bho,2,MG,2,1
1bi0,A,ZN,A,1
1bi3,A,ZN,A,1
1bi3,B,ZN,B,1
1bic,A,ZN,A,1
1biq,A,FE,A,1
1bit,A,CA,A,1
1biu,B,MG,B,1
1biu,C,MG,C,1
1biw,A,ZN,A,1
1biw,A,ZN,A,2
1biw,A,CA,A,1
1biw,A,CA,A,2
1biw,A,CA,A,3
1biw,B,ZN,B,1
1biw,B,ZN,B,2
1biw,B,CA,B,1
1biw,B,CA,B,2
1biw,B,CA,B,3
1biy,A,FE,A,1
1biy,A,FE,A,2
1bj3,A,CA,A,1
1bj3,B,CA,B,1
1bj6,A,ZN,A,1
1bj6,A,ZN,A,2
1bjf,A,CA,A,1
1bjf,A,CA,A,2
1bjf,A,CA,A,3
1bjf,B,CA,B,1
1bjf,B,CA,B,2
1bjf,B,CA,B,3
1bji,A,CA,A,1
1bjj,A,CA,A,1
1bjj,A,CA,A,2
1bjj,B,CA,B,1
1bjj,B,CA,F,1
1bjj,C,CA,C,1
1bjj,D,CA,C,1
1bjj,D,CA,D,1
1bjj,E,CA,A,1
1bjj,E,CA,E,1
1bjj,F,CA,F,1
1bjj,F,CA,F,2
1bjq,A,CA,A,1
1bjq,A,MN,A,1
1bjq,B,CA,B,1
1bjq,B,MN,B,1
1bjq,C,CA,C,1
1bjq,C,MN,C,1
1bjq,D,CA,D,1
1bjq,D,MN,D,1
1bjq,E,CA,E,1
1bjq,E,MN,E,1
1bjq,F,CA,F,1
1bjq,F,MN,F,1
1bjq,G,CA,G,1
1bjq,G,MN,G,1
1bjq,H,CA,H,1
1bjq,H,MN,H,1
1bjr,E,CA,E,1
1bjr,E,CA,E,2
1bju,A,CA,A,1
1bjv,A,CA,A,1
1bk0,A,FE,A,1
1bk4,A,MG,A,1
1bk9,A,CA,A,1
1bka,A,FE,A,1
1bka,A,FE,A,2
1bkc,A,ZN,A,1
1bkc,C,ZN,C,1
1bkc,E,ZN,E,1
1bkc,I,ZN,I,1
1bl3,A,MG,A,1
1bl3,B,MG,B,1
1bl3,C,MG,C,1
1blf,A,FE,A,1
1blf,A,FE,A,2
1bli,A,CA,A,1
1bli,A,CA,A,2
1bli,A,CA,A,3
1bll,E,ZN,E,1
1bll,E,ZN,E,2
1blx,A,CA,A,1
1blz,A,FE,A,1
1bm6,A,ZN,A,1
1bm6,A,ZN,A,2
1bm6,A,CA,A,1
1bm6,A,CA,A,2
1bma,A,CA,A,1
1bmc,A,ZN,A,1
1bmo,A,CA,A,1
1bmo,A,CA,A,2
1bmo,B,CA,B,1
1bmo,B,CA,B,2
1bn1,A,ZN,A,1
1bn3,A,ZN,A,1
1bn4,A,ZN,A,1
1bn5,A,CO,A,1
1bn5,A,CO,A,2
1bn8,A,CA,A,1
1bnl,A,ZN,A,1
1bnl,B,ZN,B,1
1bnl,C,ZN,C,1
1bnl,D,ZN,D,1
1bnm,A,ZN,A,1
1bnn,A,ZN,A,1
1bnq,A,ZN,A,1
1bnt,A,ZN,A,1
1bnu,A,ZN,A,1
1bnv,A,ZN,A,1
1bnw,A,ZN,A,1
1boa,A,CO,A,1
1boa,A,CO,A,2
1bof,A,MG,A,1
1bor,A,ZN,A,1
1bor,A,ZN,A,2
1bou,B,FE,B,1
1bou,D,FE,D,1
1bow,A,MN,A,1
1bp2,A,CA,A,1
1bp3,A,ZN,A,1
1bp3,B,ZN,A,1
1bpm,A,MG,A,1
1bpm,A,ZN,A,1
1bpn,A,ZN,A,1
1bpn,A,ZN,A,2
1bpq,A,CA,A,1
1bpy,A,MG,A,1
1bpy,A,MG,A,2
1bq5,A,CU,A,1
1bq5,A,CU,A,2
1bq8,A,FE,A,1
1bq9,A,FE,A,1
1bqb,A,ZN,A,1
1bqb,A,CA,A,1
1bqb,A,CA,A,2
1bqb,A,CA,A,3
1bqk,A,CU,A,1
1bqo,A,ZN,A,1
1bqo,A,ZN,A,2
1bqo,A,CA,A,1
1bqo,A,CA,A,2
1bqo,A,CA,A,3
1bqo,B,ZN,B,1
1bqo,B,ZN,B,2
1bqo,B,CA,B,1
1bqo,B,CA,B,2
1bqo,B,CA,B,3
1bqp,A,CA,A,1
1bqp,A,MN,A,1
1bqp,C,CA,C,1
1bqp,C,MN,C,1
1bqq,M,CA,M,1
1bqq,M,ZN,M,1
1bqq,M,ZN,M,2
1bqq,M,CA,M,2
1bqr,A,CU,A,1
1br1,A,MG,A,1
1br1,C,MG,C,1
1br1,E,MG,E,1
1br1,G,MG,G,1
1br2,A,MG,A,1
1br2,B,MG,B,1
1br2,C,MG,C,1
1br2,D,MG,D,1
1br2,E,MG,E,1
1br2,F,MG,F,1
1br4,A,MG,A,1
1br4,C,MG,C,1
1br4,E,MG,E,1
1br4,G,MG,G,1
1bra,A,CA,A,1
1brf,A,FE,A,1
1brg,C,ZN,C,1
1brh,C,ZN,C,1
1brj,C,ZN,C,1
1brk,C,ZN,C,1
1brw,A,CA,A,1
1brw,B,CA,B,1
1bs1,A,MG,A,1
1bs3,A,FE,A,1
1bs3,B,FE,B,1
1bs4,A,ZN,A,1
1bs4,B,ZN,B,1
1bs4,C,ZN,C,1
1bs5,A,ZN,A,1
1bs5,B,ZN,B,1
1bs5,C,ZN,C,1
1bs8,A,ZN,A,1
1bs8,B,ZN,B,1
1bs8,C,ZN,C,1
1bsi,A,CA,A,1
1bsj,A,CO,A,1
1bsk,A,ZN,A,1
1bsm,A,FE,A,1
1bsm,B,FE,B,1
1bss,A,CA,A,1
1bss,A,CA,A,2
1bsu,A,CA,A,1
1bsu,B,CA,B,1
1bsw,A,ZN,A,1
1bsw,A,CA,A,1
1bsz,A,FE,A,1
1bsz,B,FE,B,1
1bsz,C,FE,C,1
1bt0,A,ZN,A,1
1bt7,A,ZN,A,1
1bt8,A,FE,A,1
1bt8,B,FE,B,1
1btg,B,ZN,B,1
1btg,C,ZN,C,1
1btk,A,ZN,A,1
1btk,B,ZN,B,1
1bto,A,ZN,A,1
1bto,A,ZN,A,2
1bto,B,ZN,B,1
1bto,B,ZN,B,2
1bto,C,ZN,C,1
1bto,C,ZN,C,2
1bto,D,ZN,D,1
1bto,D,ZN,D,2
1btp,A,CA,A,1
1btu,A,CA,A,1
1btw,A,CA,A,1
1bty,A,CA,A,1
1btz,A,CA,A,1
1bu3,A,CA,A,1
1bu3,A,CA,A,2
1bud,A,ZN,A,1
1bud,A,CA,A,1
1bug,A,CU,A,1
1bug,A,CU,A,2
1bug,B,CU,B,1
1bug,B,CU,B,2
1buv,M,CA,M,1
1buv,M,ZN,M,1
1buv,M,ZN,M,2
1buv,M,CA,M,2
1bv3,A,ZN,A,1
1bva,A,MN,A,1
1bvi,D,CA,D,1
1bvn,P,CA,P,1
1bvt,A,ZN,A,1
1bvt,A,ZN,A,2
1bwn,A,ZN,A,1
1bwn,B,ZN,B,1
1bwv,A,MG,A,1
1bwv,C,MG,C,1
1bwv,E,MG,E,1
1bwv,G,MG,G,1
1bx4,A,MG,A,1
1bxh,A,MN,A,1
1bxh,A,CA,A,1
1bxh,B,MN,B,1
1bxh,B,CA,B,1
1bxh,C,MN,C,1
1bxh,C,CA,C,1
1bxh,D,MN,D,1
1bxh,D,CA,D,1
1bxr,A,MN,A,1
1bxr,A,MN,A,2
1bxr,A,MN,A,3
1bxr,C,MN,C,1
1bxr,C,MN,C,2
1bxr,C,MN,C,3
1bxr,C,MN,C,4
1bxr,E,MN,E,1
1bxr,E,MN,E,2
1bxr,E,MN,E,3
1bxr,G,MN,G,1
1bxr,G,MN,G,2
1bxr,G,MN,G,3
1bxu,A,CU,A,1
1bxv,A,CU,A,1
1bxz,C,ZN,C,1
1by4,A,ZN,A,1
1by4,A,ZN,A,2
1by4,B,ZN,B,1
1by4,B,ZN,B,2
1by4,C,ZN,C,1
1by4,C,ZN,C,2
1by4,D,ZN,D,1
1by4,D,ZN,D,2
1byf,A,CA,A,1
1byf,B,CA,B,1
1byh,A,CA,A,1
1byn,A,CA,A,1
1byn,A,CA,A,2
1byn,A,CA,A,3
1byo,A,CU,A,1
1byo,B,CU,B,1
1byp,A,CU,A,1
1bzm,A,ZN,A,1
1bzo,A,ZN,A,1
1bzo,A,CU,A,1
1bzs,A,CA,A,1
1bzs,A,CA,A,2
1bzs,A,ZN,A,1
1bzs,A,ZN,A,2
1bzw,A,CA,A,1
1bzw,A,MN,A,1
1bzw,B,CA,B,1
1bzw,B,MN,B,1
1bzw,C,CA,C,1
1bzw,C,MN,C,1
1bzw,D,CA,D,1
1bzw,D,MN,D,1
1bzx,E,CA,E,1
1c07,A,CA,A,1
1c09,A,FE,A,1
1c09,B,FE,B,1
1c09,C,FE,C,1
1c0f,S,CA,S,1
1c0f,S,CA,S,2
1c0g,S,CA,S,1
1c0g,S,CA,S,2
1c0w,A,CO,A,1
1c0w,A,CO,A,2
1c0w,B,CO,B,1
1c0w,B,CO,B,2
1c0w,C,CO,C,1
1c0w,C,CO,C,2
1c0w,D,CO,D,1
1c0w,D,CO,D,2
1c1m,A,CA,A,1
1c1n,A,CA,A,1
1c1n,A,ZN,A,1
1c1o,A,CA,A,1
1c1o,A,MG,A,1
1c1p,A,CA,A,1
1c1p,A,MG,A,1
1c1q,A,CA,A,1
1c1q,A,MG,A,1
1c1r,A,CA,A,1
1c1r,A,MG,A,1
1c1r,A,ZN,A,1
1c1s,A,CA,A,1
1c1t,A,CA,A,1
1c1t,A,MG,A,1
1c1u,H,ZN,H,1
1c1v,H,ZN,H,1
1c1w,H,ZN,H,1
1c1y,A,MG,A,1
1c1y,B,CA,B,1
1c21,A,CO,A,1
1c21,A,CO,A,2
1c22,A,CO,A,1
1c22,A,CO,A,2
1c23,A,CO,A,1
1c23,A,CO,A,2
1c24,A,CO,A,1
1c24,A,CO,A,2
1c27,A,CO,A,1
1c27,A,CO,A,2
1c2d,A,CA,A,1
1c2d,A,MG,A,1
1c2d,A,ZN,A,1
1c2e,A,CA,A,1
1c2e,A,MG,A,1
1c2e,A,ZN,A,1
1c2f,A,CA,A,1
1c2f,A,MG,A,1
1c2f,A,ZN,A,1
1c2g,A,CA,A,1
1c2g,A,MG,A,1
1c2g,A,ZN,A,1
1c2h,A,CA,A,1
1c2h,A,MG,A,1
1c2h,A,ZN,A,1
1c2i,A,CA,A,1
1c2i,A,ZN,A,1
1c2j,A,CA,A,1
1c2j,A,MG,A,1
1c2j,A,ZN,A,1
1c2k,A,CA,A,1
1c2k,A,ZN,A,1
1c2k,A,ZN,A,2
1c2l,A,CA,A,1
1c2l,A,ZN,A,1
1c2l,A,ZN,A,2
1c2m,A,CA,A,1
1c2m,A,ZN,A,1
1c2m,A,MG,A,1
1c30,A,MN,A,1
1c30,A,MN,A,2
1c30,A,MN,A,3
1c30,C,MN,C,1
1c30,C,MN,C,2
1c30,C,MN,C,3
1c30,E,MN,E,1
1c30,E,MN,E,2
1c30,E,MN,E,3
1c30,G,MN,G,1
1c30,G,MN,G,2
1c30,G,MN,G,3
1c3h,D,CA,D,1
1c3h,D,CA,F,1
1c3h,E,CA,D,1
1c3h,E,CA,E,1
1c3h,F,CA,E,1
1c3h,F,CA,F,1
1c3i,A,ZN,A,1
1c3i,A,ZN,A,2
1c3i,A,CA,A,1
1c3i,A,CA,A,2
1c3i,A,CA,A,3
1c3i,B,ZN,B,1
1c3i,B,ZN,B,2
1c3i,B,CA,B,1
1c3i,B,CA,B,2
1c3i,B,CA,B,3
1c3l,A,CA,A,1
1c3l,A,CA,A,2
1c3o,A,MN,A,1
1c3o,A,MN,A,2
1c3o,A,MN,A,3
1c3o,C,MN,C,1
1c3o,C,MN,C,2
1c3o,C,MN,C,3
1c3o,E,MN,E,1
1c3o,E,MN,E,2
1c3o,E,MN,E,3
1c3o,G,MN,G,1
1c3o,G,MN,G,2
1c3o,G,MN,G,3
1c3r,A,ZN,A,1
1c3r,B,ZN,B,1
1c3s,A,ZN,A,1
1c3x,B,CA,B,1
1c4g,A,CO,A,1
1c57,A,MN,A,1
1c57,A,CA,A,1
1c5l,H,CA,H,1
1c5n,H,CA,H,1
1c5p,A,CA,A,1
1c5p,A,MG,A,1
1c5q,A,CA,A,1
1c5r,A,CA,A,1
1c5s,A,CA,A,1
1c5t,A,CA,A,1
1c5u,A,CA,A,1
1c5u,A,MG,A,1
1c5v,A,CA,A,1
1c5v,A,MG,A,1
1c74,A,CA,A,1
1c7i,A,CA,A,1
1c7k,A,ZN,A,1
1c7k,A,CA,A,1
1c8d,A,CA,A,1
1c8f,A,CA,A,1
1c8g,A,CA,A,1
1c8i,A,CA,A,1
1c8i,A,CA,A,2
1c8n,A,CA,A,1
1c8n,A,CA,A,2
1c8n,A,CA,B,2
1c8n,B,CA,B,1
1c8n,B,CA,B,2
1c8n,C,CA,A,1
1c8n,C,CA,B,1
1c8n,C,CA,C,1
1c8q,A,CA,A,1
1c8t,A,ZN,A,1
1c8t,A,ZN,A,2
1c8t,A,CA,A,1
1c8t,A,CA,A,2
1c8t,A,CA,A,3
1c8t,B,ZN,B,1
1c8t,B,ZN,B,2
1c8t,B,CA,B,1
1c8t,B,CA,B,2
1c8t,B,CA,B,3
1c8y,A,ZN,A,1
1c9j,A,CA,A,1
1c9j,A,CA,A,2
1c9k,C,MG,C,1
1c9m,A,CA,A,1
1c9m,A,CA,A,2
1c9n,A,CA,A,1
1c9n,A,CA,A,2
1c9p,A,CA,A,1
1c9q,A,ZN,A,1
1c9u,A,CA,A,1
1c9u,A,CA,A,2
1c9u,A,CA,A,3
1c9u,B,CA,B,1
1c9u,B,CA,B,2
1c9u,B,CA,B,3
1ca1,A,ZN,A,1
1ca2,A,ZN,A,1
1ca3,A,ZN,A,1
1caa,A,FE,A,1
1cad,A,FE,A,1
1cah,A,CO,A,1
1cai,A,ZN,A,1
1caj,A,ZN,A,1
1cak,A,ZN,A,1
1cak,A,ZN,A,2
1cal,A,ZN,A,1
1cam,A,ZN,A,1
1cao,A,ZN,A,1
1caq,A,ZN,A,1
1caq,A,ZN,A,2
1caq,A,CA,A,1
1caq,A,CA,A,2
1caq,A,CA,A,3
1cay,A,ZN,A,1
1caz,A,ZN,A,1
1cb4,A,CU,A,1
1cb4,A,CU,A,2
1cb4,B,CU,B,1
1cb4,B,ZN,B,1
1cb8,A,CA,A,1
1cbj,A,CU,A,1
1cbj,A,ZN,A,1
1cbj,B,CU,B,1
1cbj,B,ZN,B,1
1cbx,A,ZN,A,1
1cc0,A,MG,A,1
1cc0,C,MG,C,1
1cc1,L,NI,L,1
1cc3,A,CU,A,1
1cc3,A,CU,A,2
1cc3,B,CU,B,1
1cc3,B,CU,B,2
1ccs,A,ZN,A,1
1cct,A,ZN,A,1
1ccu,A,ZN,A,1
1cdg,A,CA,A,1
1cdg,A,CA,A,2
1cdk,A,MN,A,1
1cdk,B,MN,B,1
1cdl,A,CA,A,1
1cdl,A,CA,A,2
1cdl,A,CA,A,3
1cdl,A,CA,A,4
1cdl,B,CA,B,1
1cdl,B,CA,B,2
1cdl,B,CA,B,3
1cdl,B,CA,B,4
1cdl,C,CA,C,1
1cdl,C,CA,C,2
1cdl,C,CA,C,3
1cdl,C,CA,C,4
1cdl,D,CA,D,1
1cdl,D,CA,D,2
1cdl,D,CA,D,3
1cdl,D,CA,D,4
1cdm,A,CA,A,1
1cdm,A,CA,A,2
1cdm,A,CA,A,3
1cdm,A,CA,A,4
1cdo,A,ZN,A,1
1cdo,A,ZN,A,2
1cdo,B,ZN,B,1
1cdo,B,ZN,B,2
1ce2,A,FE,A,1
1ce2,A,FE,A,2
1ce5,A,CA,A,1
1ce8,A,MN,A,1
1ce8,A,MN,A,2
1ce8,A,MN,A,3
1ce8,C,MN,C,1
1ce8,C,MN,C,2
1ce8,C,MN,C,3
1ce8,E,MN,E,1
1ce8,E,MN,E,2
1ce8,E,MN,E,3
1ce8,G,MN,G,1
1ce8,G,MN,G,2
1ce8,G,MN,G,3
1cee,A,MG,A,1
1ceh,A,CA,A,1
1cel,A,CA,A,1
1cev,A,MN,A,1
1cev,A,MN,A,2
1cev,B,MN,B,1
1cev,B,MN,B,2
1cev,C,MN,C,1
1cev,C,MN,C,2
1cev,D,MN,D,1
1cev,D,MN,D,2
1cev,E,MN,E,1
1cev,E,MN,E,2
1cev,F,MN,F,1
1cev,F,MN,F,2
1cf4,A,MG,A,1
1cff,A,CA,A,1
1cff,A,CA,A,2
1cff,A,CA,A,3
1cff,A,CA,A,4
1cfv,L,ZN,L,1
1cfv,L,ZN,L,2
1cg0,A,MG,A,1
1cg1,A,MG,A,1
1cg2,A,ZN,A,1
1cg2,A,ZN,A,2
1cg2,B,ZN,B,1
1cg2,B,ZN,B,2
1cg2,C,ZN,C,1
1cg2,C,ZN,C,2
1cg2,D,ZN,D,1
1cg2,D,ZN,D,2
1cg3,A,MG,A,1
1cg4,A,MG,A,1
1cge,A,ZN,A,1
1cge,A,ZN,A,2
1cge,A,CA,A,1
1cge,A,CA,A,2
1cge,A,CA,A,3
1cgf,A,ZN,A,1
1cgf,A,ZN,A,2
1cgf,A,CA,A,1
1cgf,A,CA,A,2
1cgf,A,CA,A,3
1cgf,B,ZN,B,1
1cgf,B,ZN,B,2
1cgf,B,CA,B,1
1cgf,B,CA,B,2
1cgf,B,CA,B,3
1cgl,A,ZN,A,1
1cgl,A,ZN,A,2
1cgl,A,CA,A,1
1cgl,B,ZN,B,1
1cgl,B,ZN,B,2
1cgl,B,CA,B,1
1cgt,A,CA,A,1
1cgt,A,CA,A,2
1cgu,A,CA,A,1
1cgu,A,CA,A,2
1cgv,A,CA,A,1
1cgv,A,CA,A,2
1cgw,A,CA,A,1
1cgw,A,CA,A,2
1cgx,A,CA,A,1
1cgx,A,CA,A,2
1cgy,A,CA,A,1
1cgy,A,CA,A,2
1ch8,A,MG,A,1
1chc,A,ZN,A,1
1chc,A,ZN,A,2
1chn,A,MG,A,1
1ci3,M,ZN,M,1
1cia,A,CO,A,1
1cib,A,MG,A,1
1cil,A,ZN,A,1
1cim,A,ZN,A,1
1cin,A,ZN,A,1
1cip,A,MG,A,1
1cit,A,ZN,A,1
1cit,A,ZN,A,2
1ciu,A,CA,A,1
1ciu,A,CA,A,2
1ciw,A,CA,A,1
1ciw,A,MN,A,1
1ciw,B,CA,B,1
1ciw,B,MN,B,1
1ciw,C,CA,C,1
1ciw,C,MN,C,1
1ciw,D,CA,D,1
1ciw,D,MN,D,1
1ciz,A,ZN,A,1
1ciz,A,ZN,A,2
1ciz,A,CA,A,1
1ciz,A,CA,A,2
1ciz,A,CA,A,3
1cjk,A,MG,A,1
1cjk,A,MN,A,1
1cjk,C,MG,C,1
1cjp,A,MN,A,1
1cjp,A,CA,A,1
1cjp,B,MN,B,1
1cjp,B,CA,B,1
1cjp,C,MN,C,1
1cjp,C,CA,C,1
1cjp,D,MN,D,1
1cjp,D,CA,D,1
1cjt,A,MG,A,1
1cjt,A,MN,A,1
1cjt,C,MG,C,1
1cju,A,MG,A,1
1cju,A,MG,A,2
1cju,C,MG,C,1
1cjv,A,MG,A,1
1cjv,C,MG,C,1
1cjv,C,ZN,C,1
1cjy,A,CA,A,1
1cjy,A,CA,A,2
1cjy,B,CA,B,1
1cjy,B,CA,B,2
1ck1,A,ZN,A,1
1ck6,A,CA,A,1
1ck6,A,CA,A,2
1ck7,A,ZN,A,1
1ck7,A,ZN,A,2
1ck7,A,CA,A,1
1ck7,A,CA,A,2
1ck7,A,CA,A,3
1ckk,A,CA,A,1
1ckk,A,CA,A,2
1ckk,A,CA,A,3
1ckk,A,CA,A,4
1ckl,A,CA,A,1
1ckl,B,CA,B,1
1ckl,D,CA,D,1
1ckl,E,CA,E,1
1ckl,F,CA,F,1
1cl4,A,ZN,A,1
1cla,A,CO,A,1
1clc,A,CA,A,1
1clc,A,CA,A,2
1clc,A,CA,A,3
1clc,A,ZN,A,1
1clk,A,MG,A,1
1clk,A,CO,A,1
1cll,A,CA,A,1
1cll,A,CA,A,2
1cll,A,CA,A,3
1cll,A,CA,A,4
1clm,A,CA,A,1
1clm,A,CA,A,2
1clm,A,CA,A,3
1clm,A,CA,A,4
1clq,A,CA,A,1
1clq,A,CA,A,2
1clq,A,CA,A,3
1clq,A,CA,A,4
1clv,A,CA,A,1
1clx,A,CA,A,1
1clx,B,CA,B,1
1clx,C,CA,C,1
1clx,D,CA,D,1
1cm1,A,CA,A,1
1cm1,A,CA,A,2
1cm1,A,CA,A,3
1cm1,A,CA,A,4
1cm1,A,CA,A,5
1cm4,A,CA,A,1
1cm4,A,CA,A,2
1cm4,A,CA,A,3
1cm4,A,CA,A,4
1cm4,A,CA,A,5
1cm4,A,CA,A,6
1cm4,A,CA,A,7
1cm4,A,CA,A,8
1cm4,A,CA,A,9
1cm4,A,CA,A,10
1cm4,A,CA,A,11
1cm4,A,CA,A,12
1cm4,A,CA,A,13
1cm4,A,CA,A,14
1cm4,A,CA,A,15
1cm4,A,CA,A,16
1cm4,A,CA,A,17
1cmc,A,MG,A,1
1cmc,B,MG,B,1
1cnc,A,ZN,A,1
1cng,A,ZN,A,1
1cnh,A,ZN,A,1
1cni,A,ZN,A,1
1cnj,A,ZN,A,1
1cnk,A,ZN,A,1
1cnm,A,CA,A,1
1cnm,A,CA,A,2
1cnq,A,ZN,A,1
1cnq,A,ZN,A,2
1cnq,A,ZN,A,3
1cnw,A,ZN,A,1
1cnx,A,ZN,A,1
1cny,A,ZN,A,1
1cnz,A,MN,A,1
1cnz,B,MN,B,1
1co4,A,ZN,A,1
1co7,E,CA,E,1
1cob,A,CU,A,1
1cob,A,CO,A,1
1cob,B,CU,B,1
1cob,B,CO,B,1
1coj,A,FE,A,1
1con,A,CA,A,1
1cow,B,MG,B,1
1cp6,A,ZN,A,1
1cp6,A,ZN,A,2
1cp7,A,ZN,A,1
1cp7,A,ZN,A,2
1cp7,A,CA,A,1
1cp9,B,CA,B,1
1cpm,A,CA,A,1
1cpn,A,CA,A,1
1cpo,A,MN,A,1
1cpr,A,ZN,A,1
1cps,A,ZN,A,1
1cpu,A,CA,A,1
1cpx,A,ZN,A,1
1cq1,A,CA,A,1
1cq1,A,CA,A,2
1cq1,A,CA,A,3
1cq1,B,CA,B,1
1cq1,B,CA,B,2
1cq1,B,CA,B,3
1cq9,A,CA,A,1
1cq9,A,MN,A,1
1cq9,B,CA,B,1
1cq9,B,MN,B,1
1cq9,C,CA,C,1
1cq9,C,MN,C,1
1cq9,D,CA,D,1
1cq9,D,MN,D,1
1cqi,B,MG,B,1
1cqi,E,MG,E,1
1cqp,A,MG,A,1
1cqp,B,MG,B,1
1cqr,A,ZN,A,1
1cqr,A,ZN,A,2
1cqr,A,CA,A,1
1cqr,A,CA,A,2
1cqr,A,CA,A,3
1cqr,B,ZN,B,1
1cqr,B,ZN,B,2
1cqr,B,CA,B,1
1cqr,B,CA,B,2
1cqr,B,CA,B,3
1cqv,A,ZN,A,1
1cr7,A,CA,A,1
1cr7,A,MN,A,1
1cr7,B,CA,B,1
1cr7,B,MN,B,1
1cr7,C,CA,C,1
1cr7,C,MN,C,1
1cr7,D,CA,D,1
1cr7,D,MN,D,1
1cr7,E,CA,E,1
1cr7,E,MN,E,1
1cr7,F,CA,F,1
1cr7,F,MN,F,1
1cr7,G,CA,G,1
1cr7,G,MN,G,1
1cr7,H,CA,H,1
1cr7,H,MN,H,1
1cr8,A,CA,A,1
1cra,A,ZN,A,1
1crr,A,MG,A,1
1cru,A,CA,A,1
1cru,A,CA,A,2
1cru,A,CA,A,3
1cru,B,CA,B,1
1cru,B,CA,B,2
1cru,B,CA,B,3
1cs0,A,MN,A,1
1cs0,A,MN,A,2
1cs0,A,MN,A,3
1cs0,C,MN,C,1
1cs0,C,MN,C,2
1cs0,C,MN,C,3
1cs0,E,MN,E,1
1cs0,E,MN,E,2
1cs0,E,MN,E,3
1cs0,G,MN,G,1
1cs0,G,MN,G,2
1cs0,G,MN,G,3
1cs4,A,MG,A,1
1cs4,C,MG,C,1
1cse,E,CA,E,1
1cse,E,CA,E,2
1csn,A,MG,A,1
1cta,A,CA,A,1
1cta,B,CA,B,1
1ctd,A,CA,A,1
1ctd,B,CA,B,1
1ctl,A,ZN,A,1
1ctl,A,ZN,A,2
1ctq,A,MG,A,1
1ctr,A,CA,A,1
1ctr,A,CA,A,2
1ctr,A,CA,A,3
1ctr,A,CA,A,4
1ctt,A,ZN,A,1
1ctu,A,ZN,A,1
1cu1,A,ZN,A,1
1cu1,B,ZN,B,1
1cul,A,MG,A,1
1cul,C,MG,C,1
1cuo,A,CU,A,1
1cur,A,CU,A,1
1cva,A,ZN,A,1
1cvb,A,ZN,A,1
1cvc,A,ZN,A,1
1cvd,A,ZN,A,1
1cve,A,ZN,A,1
1cvh,A,ZN,A,1
1cvl,A,CA,A,1
1cvm,A,CA,A,1
1cvm,A,CA,A,2
1cvm,A,CA,A,3
1cvn,A,MN,A,1
1cvn,A,CA,A,1
1cvn,B,MN,B,1
1cvn,B,CA,B,1
1cvn,C,MN,C,1
1cvn,C,CA,C,1
1cvn,D,MN,D,1
1cvn,D,CA,D,1
1cvr,A,CA,A,1
1cvr,A,CA,A,2
1cvr,A,CA,A,3
1cvr,A,CA,A,4
1cvr,A,ZN,A,1
1cvw,H,CA,H,1
1cw0,A,ZN,A,1
1cw0,A,MG,A,1
1cw3,A,MG,A,1
1cw3,B,MG,B,1
1cw3,C,MG,C,1
1cw3,D,MG,D,1
1cw3,E,MG,E,1
1cw3,F,MG,F,1
1cw3,G,MG,G,1
1cw3,H,MG,H,1
1cw4,A,MN,A,1
1cxe,A,CA,A,1
1cxe,A,CA,A,2
1cxf,A,CA,A,1
1cxf,A,CA,A,2
1cxh,A,CA,A,1
1cxh,A,CA,A,2
